nat, nph =   369    1
    1    2
 iat     x       y        z       iph  
 -----------------------------------------------------------------------
 107     -5.42757      3.61838      1.80919   1   1
 108     -1.80919      3.61838      5.42757   1   1
 109     -1.80919      5.42757      3.61838   1   1
 110      1.80919     -5.42757     -3.61838   1   1
 111      1.80919     -3.61838     -5.42757   1   1
 112      5.42757     -3.61838     -1.80919   1   1
 113      3.61838     -1.80919     -5.42757   1   1
 114      1.80919     -5.42757      3.61838   1   1
 115      1.80919     -3.61838      5.42757   1   1
 116      3.61838     -5.42757      1.80919   1   1
 117      3.61838     -1.80919      5.42757   1   1
 118      5.42757     -3.61838      1.80919   1   1
 119      5.42757     -1.80919      3.61838   1   1
 120      1.80919      3.61838     -5.42757   1   1
 121      1.80919      5.42757     -3.61838   1   1
 122      3.61838      1.80919     -5.42757   1   1
 123      3.61838      5.42757     -1.80919   1   1
 124      5.42757      1.80919     -3.61838   1   1
 125      5.42757      3.61838     -1.80919   1   1
 126      1.80919      3.61838      5.42757   1   1
 127      3.61838      1.80919      5.42757   1   1
 128      1.80919      5.42757      3.61838   1   1
 129      5.42757      1.80919      3.61838   1   1
 130      3.61838      5.42757      1.80919   1   1
 131      5.42757      3.61838      1.80919   1   1
 132     -3.61838      5.42757      1.80919   1   1
 133      3.61838     -5.42757     -1.80919   1   1
 134     -5.42757      1.80919      3.61838   1   1
 135      5.42757     -1.80919     -3.61838   1   1
 136     -7.23676      0.00000      0.00000   1   1
 137      0.00000     -7.23676      0.00000   1   1
 138      0.00000      0.00000     -7.23676   1   1
 139      0.00000      0.00000      7.23676   1   1
 140      0.00000      7.23676      0.00000   1   1
 141      7.23676      0.00000      0.00000   1   1
 142     -1.80919     -1.80919     -7.23676   1   1
 143     -1.80919     -1.80919      7.23676   1   1
 144     -1.80919      1.80919     -7.23676   1   1
 145     -1.80919      1.80919      7.23676   1   1
 146      1.80919     -1.80919     -7.23676   1   1
 147      1.80919     -1.80919      7.23676   1   1
 148      1.80919      1.80919     -7.23676   1   1
 149      1.80919      1.80919      7.23676   1   1
 150     -5.42757      0.00000     -5.42757   1   1
 151     -7.23676     -1.80919     -1.80919   1   1
 152     -1.80919      7.23676     -1.80919   1   1
