7965.397753251791 0
7965.423076379507 0
7965.448399507221 0
7965.473722634937 0
7965.499045762653 0
7965.524368890367 0
7965.549692018083 0
7965.575015145798 0
7965.600338273513 0
7965.625661401229 0
7965.650984528944 0
7965.676307656659 0
7965.701630784375 0
7965.726953912090 0
7965.752277039805 0
7965.777600167520 0
7965.802923295236 0
7965.828246422951 0
7965.853569550666 0
7965.878892678382 0
7965.904215806097 0
7965.929538933812 0
7965.954862061528 0
7965.980185189243 0
7966.005508316958 0
7966.030831444674 0
7966.056154572389 0
7966.081477700104 0
7966.106800827820 0
7966.132123955535 0
7966.157447083250 0
7966.182770210966 0
7966.208093338681 0
7966.233416466396 0
7966.258739594111 0
7966.284062721827 0
7966.309385849542 0
7966.334708977257 0
7966.360032104973 0
7966.385355232688 0
7966.410678360403 0
7966.436001488119 0
7966.461324615833 0
7966.486647743549 0
7966.511970871265 0
7966.537293998979 0
7966.562617126695 0
7966.587940254411 0
7966.613263382125 0
7966.638586509841 0
7966.663909637556 0
7966.689232765271 0
7966.714555892987 0
7966.739879020702 0
7966.765202148417 0
7966.790525276133 0
7966.815848403848 0
7966.841171531563 0
7966.866494659279 0
7966.891817786994 0
7966.917140914709 0
7966.942464042424 0
7966.967787170140 0
7966.993110297855 0
7967.018433425570 0
7967.043756553286 0
7967.069079681001 0
7967.094402808716 0
7967.119725936432 0
7967.145049064146 0
7967.170372191862 0
7967.195695319578 0
7967.221018447292 0
7967.246341575008 0
7967.271664702724 0
7967.296987830438 0
7967.322310958154 0
7967.347634085869 0
7967.372957213584 0
7967.398280341300 0
7967.423603469015 0
7967.448926596730 0
7967.474249724446 0
7967.499572852161 0
7967.524895979876 0
7967.550219107592 0
7967.575542235307 0
7967.600865363022 0
7967.626188490737 0
7967.651511618453 0
7967.676834746168 0
7967.702157873883 0
7967.727481001599 0
7967.752804129314 0
7967.778127257029 0
7967.803450384745 0
7967.828773512460 0
7967.854096640175 0
7967.879419767891 0
7967.904742895606 0
7967.930066023321 0
7967.955389151037 0
7967.980712278752 0
7968.006035406467 0
7968.031358534182 0
7968.056681661898 0
7968.082004789613 0
7968.107327917328 0
7968.132651045044 0
7968.157974172759 0
7968.183297300474 0
7968.208620428190 0
7968.233943555905 0
7968.259266683620 0
7968.284589811336 0
7968.309912939050 0
7968.335236066766 0
7968.360559194482 0
7968.385882322196 0
7968.411205449912 0
7968.436528577628 0
7968.461851705342 0
7968.487174833058 0
7968.512497960773 0
7968.537821088488 0
7968.563144216204 0
7968.588467343919 0
7968.613790471634 0
7968.639113599350 0
7968.664436727065 0
7968.689759854780 0
7968.715082982495 0
7968.740406110211 0
7968.765729237926 0
7968.791052365641 0
7968.816375493357 0
7968.841698621072 0
7968.867021748787 0
7968.892344876503 0
7968.917668004218 0
7968.942991131933 0
7968.968314259649 0
7968.993637387363 0
7969.018960515079 0
7969.044283642795 0
7969.069606770509 0
7969.094929898225 0
7969.120253025941 0
7969.145576153655 0
7969.170899281371 0
7969.196222409086 0
7969.221545536801 0
7969.246868664517 0
7969.272191792232 0
7969.297514919947 0
7969.322838047663 0
7969.348161175378 0
7969.373484303093 0
7969.398807430808 0
7969.424130558524 0
7969.449453686239 0
7969.474776813954 0
7969.500099941670 0
7969.525423069385 0
7969.550746197100 0
7969.576069324816 0
7969.601392452531 0
7969.626715580246 0
7969.652038707962 0
7969.677361835676 0
7969.702684963392 0
7969.728008091108 0
7969.753331218822 0
7969.778654346538 0
7969.803977474254 0
7969.829300601968 0
7969.854623729684 0
7969.879946857399 0
