i,motif,site,Cx,Cy,Cz,Ox,Oy,Oz,Hx,Hy,Hz,C-O,C-H
1,bi,Cu-Cu:1-2,10.21088526965727,7.3894353202075305,10.444304001322033,11.398533217909428,7.3894353202075305,10.12431595308829,9.927652086736064,7.3894353202075305,11.507214610965347,1.23,1.0999999999999996
2,top,Cu35,13.988837682104181,0.9774319805352375,10.735808746809314,13.691634756853917,0.863346466424342,11.923897513144867,14.980784071462953,1.3582045240933074,10.45110779719654,1.2299999999999998,1.1000000000000003
